17161,6075937,"SLEEVE,COUPLING:TURBODYNE 283-WHB 2036",C,77379,5,95,2024-08-30
17162,6076033,"NOZZLE,LUBE:OIL SPRAY;283-WHB POS570",C,13891,5,95,2024-08-30
17163,6014704,NOZZLE:AXIAL TRIP;TURBINE;V-32;AEG,C,2205297,8,,2024-08-30
17164,6056989,SEAL RING:SHAFT;GHH;TKD6/6;22/61-1,C,0,8,,2024-08-30
17165,6178375,DOUBLE HOLDER:GHH;GS-5/6;POS23/47-7,C,9581000,13.0952380952381,275,2024-08-30
17166,6069236,PACKING:5STG;GHH GS-5/6 COMPR;22/71-5,C,1,8,,2024-08-30
17167,6069237,PACKING:3STG;GHH GS-5/6 COMPR;22/71-3,C,1,8,,2024-08-30
17168,6069238,SEAL SET:GHH M60.2071.1261;22/71-1,C,1,8,,2024-08-30
17169,6069479,SEAL RING:SHAFT;GHH GS-5/6 COMPR;22/61-5,C,1,8,,2024-08-30
17170,6069480,SEAL RING:SHAFT;GHH GS-5/6 COMPR;22/61-4,C,1,8,,2024-08-30
17171,6069481,SEAL RING:SHAFT;GHH GS-5/6 COMPR;22/61-3,C,1,8,,2024-08-30
17172,6069482,SEAL RING:SHAFT;GHH GS-5/6 COMPR;22/61-2,C,1,8,,2024-08-30
17173,6069483,SEAL RING:SHAFT;GHH GS-5/6 COMPR;22/61-1,C,1,8,,2024-08-30
17174,6072820,SEAL RING:GHH GS-5/6 COMPR;22/04-3,C,1,8,,2024-08-30
17175,6072821,SEAL RING:63MM;GHH GS-5/6 COMPR;22/04-2,C,1,8,,2024-08-30
17176,6072822,SEAL RING:GHH GS-5/6 COMPR;22/04-1,C,1,8,,2024-08-30
17177,6076035,CAULKING WIRE:SS;STUFFING BOX;GHH GS-5/6,C,77803,8,,2024-08-30
17178,6076036,CAULKING WIRE:SS;SHAFT SEAL;GHH GS-5/6,C,2674,8,,2024-08-30
17179,6076037,CAULKING WIRE:SS;ROTOR;GHH GS-5/6,C,8021,8,,2024-08-30
17180,6076038,CAULKING WIRE:SS;IMPLR SEAL;GHH GS-5/6,C,1833,8,,2024-08-30
17181,6076039,CAULKING WIRE:SS;STUFFING BOX;GHH GS-5/6,C,63050,8,,2024-08-30
17182,6164508,SEAL RING:GHH GS-5/6 COMPR;22/01-3,C,918383,8,,2024-08-30
17183,6164510,SEAL RING:IMPLR;GHH GS-5/6 COMPR;22/71-2,C,578695,8,,2024-08-30
17184,6164511,SEAL RING:IMPLR;GHH GS-5/6 COMPR;22/71-4,C,608937,8,,2024-08-30
17185,6164512,SEAL RING:360XIMPLR;GHH GS-5/6 COMPR,C,564737,8,,2024-08-30
17186,6164513,BUSHING:BALANCE;GHH GS-5/6;22/51-1,C,1049112,8,,2024-08-30
17187,6021860,PACKING:5STG;GHH TKD-6/6 COMPR;22/71-5,C,0,6,120,2024-08-30
